X,Y,FID,datetime,siteid,tc_cfu,ec_cfu,tc_mpn,ec_mpn,p_ecc_cfu,fs_cfu,temp,ph,cond,do,dopc,phosphate_,salinity,clost_perf,ammonium_n,turb,ammonium_1,nitrite,nitrate,fcoliforms,salmonella,bod,cod,sussolids,id,sitename,river,total_coli,total_ecol,tc_cfu_log,ec_cfu_log
-289186.4950795,6701627.56266358,11170,2021-10-19 10:29:00+01:00,d4,397,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11469,St Augustines Reach,Floating Harbour,397,20,-0.8021991058131409,-0.21552670473115704
-288089.370090762,6702158.39795162,11171,2021-10-19 10:46:00+01:00,d32,210,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11471,Castle tunnel,Floating Harbour,210,76,-1.0227815375695004,-0.024554120021638787
-289036.131432218,6701008.40910166,11172,2021-11-02 10:50:00+00:00,d5,81600,19400,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11481,Prince Street Bridge,Floating Harbour,81600,19400,1.0481059075845838,0.7881555434386266
-289036.131432218,6701008.40910166,11173,2021-11-30 09:20:00+00:00,d5,2620,410,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11502,Prince Street Bridge,Floating Harbour,2620,410,-0.14702917132104315,0.22161130930167075
-289036.131432218,6701008.40910166,11174,2021-12-07 09:50:00+00:00,d5,387,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11506,Prince Street Bridge,Floating Harbour,387,54,-0.811044270635857,-0.07400983790249692
-288531.512147415,6701217.01652526,11175,2022-01-04 10:12:00+00:00,d18,9210,1120,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11522,Redcliffe Bridge,Floating Harbour,9210,1120,0.2898445313505801,0.3690916404815204
-289186.4950795,6701627.56266358,11176,2022-01-04 10:07:00+00:00,d4,4350,691,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11523,St Augustines Reach,Floating Harbour,4350,691,0.029149896648881648,0.298188414983894
-288531.512147415,6701217.01652526,11177,2022-01-11 09:50:00+00:00,d18,14700,3010,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11530,Redcliffe Bridge,Floating Harbour,14700,3010,0.45235170744185327,0.5143184122701715
-289186.4950795,6701627.56266358,11178,2022-01-18 10:57:00+00:00,d4,1250,185,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11541,St Augustines Reach,Floating Harbour,1250,185,-0.4041157484152201,0.10507630113122877
-289036.131432218,6701008.40910166,11179,2022-02-15 11:25:00+00:00,d5,7430,2090,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11551,Prince Street Bridge,Floating Harbour,7430,2090,0.21520241999787348,0.46072400538037944
-291293.965388348,6700743.10809984,11180,2022-02-15 11:40:00+00:00,d1,712,109,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11555,Baltic Wharf,Floating Harbour,712,109,-0.5995402843398895,0.027871053537221042
-288531.512147415,6701217.01652526,11181,2022-02-23 12:00:00+00:00,d18,130,130,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11562,Redcliffe Bridge,Floating Harbour,130,130,-1.1884670339544192,0.05355148601919042
-289186.4950795,6701627.56266358,11182,2022-03-08 10:05:00+00:00,d4,3080,583,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11566,St Augustines Reach,Floating Harbour,3080,583,-0.09082345493019144,0.27324759898324724
-289186.4950795,6701627.56266358,11183,2022-03-29 09:52:00+01:00,d4,1350,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11587,St Augustines Reach,Floating Harbour,1350,160,-0.37738496378498365,0.08386042736272967
-288531.512147415,6701217.01652526,11184,2022-04-05 11:30:00+01:00,d18,866,218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11592,Redcliffe Bridge,Floating Harbour,866,218,-0.5315652167448092,0.12908231713608942
-291293.965388348,6700743.10809984,11185,2022-04-19 10:22:00+01:00,d1,816,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11601,Baltic Wharf,Floating Harbour,816,83,-0.5522123912325413,-0.011764921851721196
-291293.965388348,6700743.10809984,11186,2022-04-26 11:30:00+01:00,d1,331,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11605,Baltic Wharf,Floating Harbour,331,41,-0.8652242224707061,-0.1136458132914391
-289036.131432218,6701008.40910166,11187,2022-05-03 09:45:00+01:00,d5,866,210,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11611,Prince Street Bridge,Floating Harbour,866,210,-0.5315652167448092,0.12361254898990941
-291293.965388348,6700743.10809984,11188,2022-05-31 12:10:00+01:00,d1,200,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11631,Baltic Wharf,Floating Harbour,200,80,-1.0396584552453279,-0.01711034936207763
-289186.4950795,6701627.56266358,11189,2022-05-31 11:58:00+01:00,d4,1600,220,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11632,St Augustines Reach,Floating Harbour,1600,220,-0.31836890422135505,0.1304185359463983
-291901.511892562,6701034.14753865,11190,2021-09-29 10:00:00+01:00,d13b,0,920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11644,Cumberland Basin Western End,Floating Harbour,0,920,-2.8830672004819307,0.3402070612277468
-290295.477814134,6701170.24667621,11191,2021-09-29 10:00:00+01:00,d2,0,1900,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11648,S.S. Great Britain,Floating Harbour,0,1900,-2.8830672004819307,0.44672205295538897
-288457.332205653,6701943.48261067,11192,2021-09-29 10:00:00+01:00,d9,0,20000,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11651,Bristol Bridge,Floating Harbour,0,20000,-2.8830672004819307,0.7926323035818494
-291901.511892562,6701034.14753865,11193,2021-10-03 10:00:00+01:00,d13b,2200,430,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11670,Cumberland Basin Western End,Floating Harbour,2200,430,-0.20773480809018746,0.22859519096390324
-291293.965388348,6700743.10809984,11194,2016-06-03 10:00:00+01:00,d1,200,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11679,Baltic Wharf,Floating Harbour,200,20,-1.0396584552453279,-0.21552670473115704
-291574.267126838,6700865.09307203,11195,2016-06-05 10:00:00+01:00,d13a,700,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11691,Cumberland Basin Holding Pen,Floating Harbour,700,10,-0.6054402204009233,-0.3105699420685474
-288457.332205653,6701943.48261067,11196,2015-06-10 10:00:00+01:00,d9,0,120,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11699,Bristol Bridge,Floating Harbour,0,120,-2.8830672004819307,0.041880035112966826
-291574.267126838,6700865.09307203,11197,2015-06-12 10:00:00+01:00,d13a,0,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11705,Cumberland Basin Holding Pen,Floating Harbour,0,20,-2.8830672004819307,-0.21552670473115704
-291901.511892562,6701034.14753865,11198,2015-06-12 10:00:00+01:00,d13b,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11707,Cumberland Basin Western End,Floating Harbour,0,30,-2.8830672004819307,-0.15828198278048522
-288531.512147415,6701217.01652526,11199,2022-06-14 10:55:00+01:00,d18,1000,490,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11742,Redcliffe Bridge,Floating Harbour,1000,490,-0.4816101468753524,0.2477523802002926
-288531.512147415,6701217.01652526,11200,2016-07-13 11:30:00+01:00,d18,1300,600,0,0,700,0,17.9,8.27,702.0,7.39,78.1,0.0,0.34,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4994,Redcliffe Bridge,Floating Harbour,1300,600,-0.3904934636186196,0.27746512371799953
-289036.131432218,6701008.40910166,11201,2016-07-20 09:40:00+01:00,d5,3800,360,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4999,Prince Street Bridge,Floating Harbour,3800,360,-0.017824782834181385,0.20254536443181215
-291293.965388348,6700743.10809984,11202,2016-08-03 10:15:00+01:00,d1,580,3000,0,0,1500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5005,Baltic Wharf,Floating Harbour,580,3000,-0.6707038893318409,0.5138294462276088
-289036.131432218,6701008.40910166,11203,2016-08-03 10:30:00+01:00,d5,1200,3900,0,0,3000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5007,Prince Street Bridge,Floating Harbour,1200,3900,-0.41829374236102024,0.5523812447689525
-288089.370090762,6702158.39795162,11204,2016-08-10 11:46:00+01:00,d32,1900,1100,0,0,250,0,18.2,8.3,697.0,8.3,88.3,0.0,0.34,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5011,Castle tunnel,Floating Harbour,1900,1100,-0.2586686868469902,0.36644560940373905
-291293.965388348,6700743.10809984,11205,2016-08-17 09:55:00+01:00,d1,1100,540,0,0,340,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5018,Baltic Wharf,Floating Harbour,1100,540,-0.4485122580675673,0.262006084339569
-291293.965388348,6700743.10809984,11206,2016-08-31 10:35:00+01:00,d1,1800,240,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5026,Baltic Wharf,Floating Harbour,1800,240,-0.2774520905071319,0.14315230018888483
-289036.131432218,6701008.40910166,11207,2016-08-31 10:25:00+01:00,d5,900,380,0,0,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5028,Prince Street Bridge,Floating Harbour,900,380,-0.5181944828903534,0.21047089910138864
-288531.512147415,6701217.01652526,11208,2016-08-31 10:15:00+01:00,d18,2300,420,0,0,190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5029,Redcliffe Bridge,Floating Harbour,2300,420,-0.19229040983783094,0.22514472601495447
-291293.965388348,6700743.10809984,11209,2016-09-07 09:40:00+01:00,d1,3800,900,0,0,390,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5030,Baltic Wharf,Floating Harbour,3800,900,-0.017824782834181385,0.3369800807499384
-288531.512147415,6701217.01652526,11210,2016-09-07 10:15:00+01:00,d18,900,260,0,0,190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5033,Redcliffe Bridge,Floating Harbour,900,260,-0.5181944828903534,0.1548703000747355
-289186.4950795,6701627.56266358,11211,2016-09-28 10:35:00+01:00,d4,1300,220,0,0,220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5048,St Augustines Reach,Floating Harbour,1300,220,-0.3904934636186196,0.1304185359463983
-288531.512147415,6701217.01652526,11212,2016-10-05 11:00:00+01:00,d18,1410,330,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5054,Redcliffe Bridge,Floating Harbour,1410,330,-0.36228065180396685,0.18979317571867863
-288531.512147415,6701217.01652526,11213,2017-01-03 10:05:00+00:00,d18,0,0,14136,3654,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5117,Redcliffe Bridge,Floating Harbour,14136,3654,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,11214,2017-01-16 10:17:00+00:00,d5,0,0,17329,3448,0,0,5.9,8.29,669.0,14.46,116.1,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5126,Prince Street Bridge,Floating Harbour,17329,3448,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,11215,2017-02-22 07:45:00+00:00,d4,0,0,4611,910,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5153,St Augustines Reach,Floating Harbour,4611,910,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,11216,2017-03-14 10:01:00+00:00,d4,0,0,2382,393,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5165,St Augustines Reach,Floating Harbour,2382,393,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,11217,2017-03-22 10:45:00+00:00,d1,0,0,3255,443,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5168,Baltic Wharf,Floating Harbour,3255,443,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,11218,2017-03-28 11:20:00+01:00,d1,0,0,1153,85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5172,Baltic Wharf,Floating Harbour,1153,85,-2.8830672004819307,-0.6630199192500617
-288089.370090762,6702158.39795162,11219,2017-03-28 12:00:00+01:00,d32,0,0,3448,733,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5174,Castle tunnel,Floating Harbour,3448,733,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,11220,2017-04-11 13:00:00+01:00,d4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5186,St Augustines Reach,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,11221,2017-05-02 11:10:00+01:00,d1,432,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5202,Baltic Wharf,Floating Harbour,432,10,-0.772901707105981,-0.3105699420685474
-289036.131432218,6701008.40910166,11222,2017-05-16 09:45:00+01:00,d5,1000,260,0,0,220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5214,Prince Street Bridge,Floating Harbour,1000,260,-0.4816101468753524,0.1548703000747355
-289186.4950795,6701627.56266358,11223,2017-06-06 10:46:00+01:00,d4,1300,870,0,0,260,0,17.0,8.18,1023.0,6.6,73.5,0.0,0.51,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5230,St Augustines Reach,Floating Harbour,1300,870,-0.3904934636186196,0.3320027522297663
-291720.961622438,6700950.11781183,11224,2017-06-06 10:21:00+01:00,d13,200,200,0,0,100,0,16.6,8.28,1113.0,8.37,94.9,0.0,0.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5235,Cumberland Basin (centre),Floating Harbour,200,200,-1.0396584552453279,0.11647604749860917
-291901.511892562,6701034.14753865,11225,2017-06-06 10:26:00+01:00,d13b,200,160,0,0,50,0,16.9,8.35,1107.0,9.16,103.8,0.0,0.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5236,Cumberland Basin Western End,Floating Harbour,200,160,-1.0396584552453279,0.08386042736272967
-288531.512147415,6701217.01652526,11226,2017-06-21 10:30:00+01:00,d18,200,100,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5261,Redcliffe Bridge,Floating Harbour,200,100,-1.0396584552453279,0.015324602006857448
-289186.4950795,6701627.56266358,11227,2017-06-27 10:05:00+01:00,d4,2800,800,0,0,370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5263,St Augustines Reach,Floating Harbour,2800,800,-0.12394163151437095,0.3196883603667702
-291293.965388348,6700743.10809984,11228,2017-09-12 13:00:00+01:00,d1,1600,330,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0,0.284,0.0,0.2184615384,0.0,0.0,0,0,0,0,0,5300,Baltic Wharf,Floating Harbour,1600,330,-0.31836890422135505,0.18979317571867863
-291293.965388348,6700743.10809984,11229,2017-09-19 10:30:00+01:00,d1,2100,800,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5309,Baltic Wharf,Floating Harbour,2100,800,-0.22389746950105413,0.3196883603667702
-289186.4950795,6701627.56266358,11230,2017-09-19 10:35:00+01:00,d4,5400,1600,0,0,290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5310,St Augustines Reach,Floating Harbour,5400,1600,0.10429269777869561,0.4214774734352004
-288531.512147415,6701217.01652526,11231,2017-10-03 09:40:00+01:00,d18,0,0,5120,1600,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5320,Redcliffe Bridge,Floating Harbour,5120,1600,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,11232,2017-10-10 12:13:00+01:00,d5,0,0,2282,420,0,0,14.0,7.36,1311.0,8.32,81.0,0.0,0.66,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5325,Prince Street Bridge,Floating Harbour,2282,420,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,11233,2017-10-17 10:35:00+01:00,d1,0,0,1187,109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5330,Baltic Wharf,Floating Harbour,1187,109,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,11234,2017-10-24 10:10:00+01:00,d5,0,0,6488,714,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5336,Prince Street Bridge,Floating Harbour,6488,714,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,11235,2017-11-07 09:40:00+00:00,d1,0,0,7270,933,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5342,Baltic Wharf,Floating Harbour,7270,933,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,11236,2017-11-14 10:20:00+00:00,d18,0,0,4611,571,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5349,Redcliffe Bridge,Floating Harbour,4611,571,-2.8830672004819307,-0.6630199192500617
-288089.370090762,6702158.39795162,11237,2017-11-21 10:33:00+00:00,d32,0,0,6867,1081,0,0,8.9,7.86,714.0,11.36,98.4,0.0,0.35,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5352,Castle tunnel,Floating Harbour,6867,1081,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,11238,2017-11-28 10:30:00+00:00,d1,0,0,4352,482,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5359,Baltic Wharf,Floating Harbour,4352,482,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,11239,2017-11-28 10:10:00+00:00,d18,0,0,15531,2909,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5362,Redcliffe Bridge,Floating Harbour,15531,2909,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,11240,2017-12-12 10:25:00+00:00,d1,0,0,24196,8664,0,0,5.7,7.58,950.0,12.15,97.2,0.0,0.47,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5367,Baltic Wharf,Floating Harbour,24196,8664,-2.8830672004819307,-0.6630199192500617
-291720.961622438,6700950.11781183,11241,2017-12-12 12:05:00+00:00,d13,0,0,24196,17329,0,0,5.5,7.82,942.0,11.12,88.4,0.0,0.46,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5375,Cumberland Basin (centre),Floating Harbour,24196,17329,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,11242,2018-01-16 10:25:00+00:00,d18,0,0,17329,3448,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5387,Redcliffe Bridge,Floating Harbour,17329,3448,-2.8830672004819307,-0.6630199192500617
-291720.961622438,6700950.11781183,11243,2018-01-23 12:03:00+00:00,d13,0,0,794,233,0,0,7.3,7.89,733.0,12.48,103.8,0.0,0.36,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5396,Cumberland Basin (centre),Floating Harbour,794,233,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,11244,2018-01-30 10:20:00+00:00,d5,0,0,5226,1326,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5399,Prince Street Bridge,Floating Harbour,5226,1326,-2.8830672004819307,-0.6630199192500617
-290295.477814134,6701170.24667621,11245,2018-02-13 12:40:00+00:00,d2,0,0,7308,1710,0,0,7.35,7.2,739.4,11.73,97.7,0.0,0.36,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5406,S.S. Great Britain,Floating Harbour,7308,1710,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,11246,2018-02-13 10:30:00+00:00,d18,0,0,10344,1868,0,0,7.89,8.12,624.7,11.3,95.3,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5411,Redcliffe Bridge,Floating Harbour,10344,1868,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,11247,2018-02-21 10:00:00+00:00,d1,0,0,2374,378,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5414,Baltic Wharf,Floating Harbour,2374,378,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,11248,2018-03-06 10:20:00+00:00,d4,0,0,4978,870,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5423,St Augustines Reach,Floating Harbour,4978,870,-2.8830672004819307,-0.6630199192500617
-288089.370090762,6702158.39795162,11249,2018-03-13 10:00:00+00:00,d32,0,0,12976,4718,0,0,8.5,7.75,605.0,11.94,91.1,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5428,Castle tunnel,Floating Harbour,12976,4718,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,11250,2018-03-13 10:25:00+00:00,d99,0,0,15402,5446,0,0,8.5,7.79,601.0,11.03,90.4,0.0,0.29,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5433,Netham Lock,Feeder Canal,15402,5446,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,11251,2018-04-10 11:35:00+01:00,d4,0,0,1226,316,0,0,9.9,7.96,675.0,9.78,86.5,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5450,St Augustines Reach,Floating Harbour,1226,316,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,11252,2018-05-10 10:00:00+01:00,d18,700,250,0,0,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5471,Redcliffe Bridge,Floating Harbour,700,250,-0.6054402204009233,0.14912804417698028
-289186.4950795,6701627.56266358,11253,2018-05-15 11:38:00+01:00,d4,200,100,0,0,10,0,15.6,8.33,774.0,0.0,86.5,0.0,0.38,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5475,St Augustines Reach,Floating Harbour,200,100,-1.0396584552453279,0.015324602006857448
-288531.512147415,6701217.01652526,11254,2018-05-30 09:45:00+01:00,d18,2300,1000,0,0,310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5488,Redcliffe Bridge,Floating Harbour,2300,1000,-0.19229040983783094,0.3524499771815142
-290295.477814134,6701170.24667621,11255,2018-06-19 11:10:00+01:00,d2,1200,160,0,0,10,0,18.3,7.39,1832.0,9.71,103.8,0.0,0.93,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5498,S.S. Great Britain,Floating Harbour,1200,160,-0.41829374236102024,0.08386042736272967
-288089.370090762,6702158.39795162,11256,2018-06-19 11:00:00+01:00,d32,900,360,0,0,120,0,18.6,7.95,2199.0,9.9,106.5,0.0,1.13,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5499,Castle tunnel,Floating Harbour,900,360,-0.5181944828903534,0.20254536443181215
